scenario,year,segment,region,units,asp_usd_per_mL,volume_L,TAM_usd,TAM_addressable_usd,TAM_addressable_L,SAM_naive_usd,cum_adoption,SAM_adjusted_usd,SAM_adjusted_L,SOM_pre_efficacy_usd,SOM_usd,SOM_L
bull,2025,clinical_dx_pdo,RoW,400.0,38.592,1.0,38592.0,17366.0,0.45,17366.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,regenerative_gmp,US,1.0,117.43,0.2,23486.0,23486.0,0.2,23486.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,regenerative_gmp,EU,0.8,117.43,0.16,18789.0,18789.0,0.16,18789.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,regenerative_gmp,China,0.4,51.845,0.08,4148.0,4148.0,0.08,4148.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,regenerative_gmp,Japan,1.6,111.558,0.32,35699.0,35699.0,0.32,35699.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,regenerative_gmp,Korea,0.2,105.687,0.04,4227.0,4227.0,0.04,4227.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2025,regenerative_gmp,RoW,0.0,93.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bull,2026,academic_ruo,US,1220.85,48.24,158.7108,7656210.0,4670288.0,96.8136,4670288.0,0.09,357277.0,7.4062,78601.0,47161.0,0.9776
bull,2026,academic_ruo,EU,1346.18,48.24,175.0035,8442167.0,5149722.0,106.7521,5149722.0,0.09,393954.0,8.1665,86670.0,52002.0,1.078
bull,2026,academic_ruo,China,1744.08,21.298,226.7298,4828881.0,2945618.0,138.3051,2945618.0,0.09,225340.0,10.5803,49575.0,29745.0,1.3966
bull,2026,academic_ruo,Japan,281.33,45.828,36.573,1676067.0,1022401.0,22.3095,1022401.0,0.09,78214.0,1.7067,17207.0,10324.0,0.2253
bull,2026,academic_ruo,Korea,252.41,43.416,32.8132,1424616.0,869016.0,20.016,869016.0,0.09,66480.0,1.5312,14626.0,8775.0,0.2021
bull,2026,academic_ruo,RoW,1020.15,38.592,132.6198,5118064.0,3122019.0,80.8981,3122019.0,0.09,238834.0,6.1887,52544.0,31526.0,0.8169
bull,2026,pharma_preclinical_nam,US,706.6,41.004,233.1768,9561183.0,5258651.0,128.2473,5258651.0,0.1245,556497.0,13.5718,122429.0,73458.0,1.7915
bull,2026,pharma_preclinical_nam,EU,392.55,41.004,129.5427,5311768.0,2921473.0,71.2485,2921473.0,0.1245,309165.0,7.5399,68016.0,40810.0,0.9953
bull,2026,pharma_preclinical_nam,China,235.53,18.103,77.7256,1407087.0,773898.0,42.7491,773898.0,0.1245,81898.0,4.5239,18018.0,10811.0,0.5972
bull,2026,pharma_preclinical_nam,Japan,109.92,38.954,36.272,1412930.0,777112.0,19.9496,777112.0,0.1245,82238.0,2.1112,18092.0,10855.0,0.2787
bull,2026,pharma_preclinical_nam,Korea,47.11,36.904,15.5451,573671.0,315519.0,8.5498,315519.0,0.1245,33390.0,0.9048,7346.0,4407.0,0.1194
bull,2026,pharma_preclinical_nam,RoW,78.51,32.803,25.9085,849883.0,467436.0,14.2497,467436.0,0.1245,49466.0,1.508,10883.0,6530.0,0.1991
bull,2026,organoid_cro_biobank,US,64.42,36.18,115.9488,4195028.0,2097514.0,57.9744,2097514.0,0.0405,72207.0,1.9958,15886.0,9531.0,0.2634
bull,2026,organoid_cro_biobank,EU,32.21,36.18,57.9744,2097514.0,1048757.0,28.9872,1048757.0,0.0405,36103.0,0.9979,7943.0,4766.0,0.1317
bull,2026,organoid_cro_biobank,China,35.43,15.973,63.7718,1018658.0,509329.0,31.8859,509329.0,0.0405,17534.0,1.0977,3857.0,2314.0,0.1449
bull,2026,organoid_cro_biobank,Japan,9.66,34.371,17.3923,597791.0,298896.0,8.6962,298896.0,0.0405,10289.0,0.2994,2264.0,1358.0,0.0395
bull,2026,organoid_cro_biobank,Korea,8.05,32.562,14.4936,471941.0,235970.0,7.2468,235970.0,0.0405,8123.0,0.2495,1787.0,1072.0,0.0329
bull,2026,organoid_cro_biobank,RoW,11.27,28.944,20.291,587304.0,293652.0,10.1455,293652.0,0.0405,10109.0,0.3493,2224.0,1334.0,0.0461
bull,2026,clinical_dx_pdo,US,3500.0,48.24,8.75,422100.0,189945.0,3.9375,189945.0,0.048,7750.0,0.1607,1705.0,1023.0,0.0212
bull,2026,clinical_dx_pdo,EU,2100.0,48.24,5.25,253260.0,113967.0,2.3625,113967.0,0.048,4650.0,0.0964,1023.0,614.0,0.0127
bull,2026,clinical_dx_pdo,China,6300.0,21.298,15.75,335443.0,150949.0,7.0875,150949.0,0.048,6159.0,0.2892,1355.0,813.0,0.0382
bull,2026,clinical_dx_pdo,Japan,840.0,45.828,2.1,96239.0,43307.0,0.945,43307.0,0.048,1767.0,0.0386,389.0,233.0,0.0051
bull,2026,clinical_dx_pdo,Korea,700.0,43.416,1.75,75978.0,34190.0,0.7875,34190.0,0.048,1395.0,0.0321,307.0,184.0,0.0042
bull,2026,clinical_dx_pdo,RoW,560.0,38.592,1.4,54029.0,24313.0,0.63,24313.0,0.048,992.0,0.0257,218.0,131.0,0.0034
bull,2026,regenerative_gmp,US,1.65,117.43,0.33,38752.0,38752.0,0.33,38752.0,0.375,12352.0,0.1052,4941.0,2965.0,0.0252
bull,2026,regenerative_gmp,EU,1.32,117.43,0.264,31002.0,31002.0,0.264,31002.0,0.375,9882.0,0.0842,3953.0,2372.0,0.0202
bull,2026,regenerative_gmp,China,0.66,51.845,0.132,6844.0,6844.0,0.132,6844.0,0.375,2181.0,0.0421,873.0,524.0,0.0101
bull,2026,regenerative_gmp,Japan,2.64,111.558,0.528,58903.0,58903.0,0.528,58903.0,0.375,18775.0,0.1683,7510.0,4506.0,0.0404
bull,2026,regenerative_gmp,Korea,0.33,105.687,0.066,6975.0,6975.0,0.066,6975.0,0.375,2223.0,0.021,889.0,534.0,0.005
bull,2026,regenerative_gmp,RoW,0.0,93.944,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0
bull,2027,academic_ruo,US,1403.98,48.24,182.5175,8804642.0,5370831.0,111.3356,5370831.0,0.1719,784759.0,16.2678,172647.0,103588.0,2.1474
bull,2027,academic_ruo,EU,1548.11,48.24,201.254,9708492.0,5922180.0,122.7649,5922180.0,0.1719,865319.0,17.9378,190370.0,114222.0,2.3678
bull,2027,academic_ruo,China,2005.69,21.298,260.7392,5553213.0,3387460.0,159.0509,3387460.0,0.1719,494959.0,23.2397,108891.0,65335.0,3.0676
bull,2027,academic_ruo,Japan,323.53,45.828,42.0589,1927477.0,1175761.0,25.656,1175761.0,0.1719,171796.0,3.7487,37795.0,22677.0,0.4948
bull,2027,academic_ruo,Korea,290.27,43.416,37.7351,1638308.0,999368.0,23.0184,999368.0,0.1719,146023.0,3.3633,32125.0,19275.0,0.444
bull,2027,academic_ruo,RoW,1173.18,38.592,152.5128,5885773.0,3590322.0,93.0328,3590322.0,0.1719,524600.0,13.5935,115412.0,69247.0,1.7943
bull,2027,pharma_preclinical_nam,US,983.4,41.004,324.5206,13306644.0,7318654.0,178.4864,7318654.0,0.2335,1452568.0,35.425,319565.0,191739.0,4.6761
bull,2027,pharma_preclinical_nam,EU,546.33,41.004,180.2892,7392580.0,4065919.0,99.1591,4065919.0,0.2335,806982.0,19.6806,177536.0,106522.0,2.5978
bull,2027,pharma_preclinical_nam,China,327.8,18.103,108.1735,1958294.0,1077062.0,59.4955,1077062.0,0.2335,213770.0,11.8083,47029.0,28218.0,1.5587
bull,2027,pharma_preclinical_nam,Japan,152.97,38.954,50.481,1966426.0,1081534.0,27.7645,1081534.0,0.2335,214657.0,5.5106,47225.0,28335.0,0.7274
bull,2027,pharma_preclinical_nam,Korea,65.56,36.904,21.6347,798399.0,439119.0,11.8991,439119.0,0.2335,87154.0,2.3617,19174.0,11504.0,0.3117
bull,2027,pharma_preclinical_nam,RoW,109.27,32.803,36.0578,1182813.0,650547.0,19.8318,650547.0,0.2335,129117.0,3.9361,28406.0,17043.0,0.5196
bull,2027,organoid_cro_biobank,US,78.59,36.18,141.4575,5117934.0,2558967.0,70.7288,2558967.0,0.0794,172617.0,4.7711,37976.0,22785.0,0.6298
bull,2027,organoid_cro_biobank,EU,39.29,36.18,70.7288,2558967.0,1279483.0,35.3644,1279483.0,0.0794,86309.0,2.3855,18988.0,11393.0,0.3149
bull,2027,organoid_cro_biobank,China,43.22,15.973,77.8016,1242762.0,621381.0,38.9008,621381.0,0.0794,41916.0,2.6241,9221.0,5533.0,0.3464
bull,2027,organoid_cro_biobank,Japan,11.79,34.371,21.2186,729306.0,364653.0,10.6093,364653.0,0.0794,24598.0,0.7157,5412.0,3247.0,0.0945
bull,2027,organoid_cro_biobank,Korea,9.82,32.562,17.6822,575768.0,287884.0,8.8411,287884.0,0.0794,19419.0,0.5964,4272.0,2563.0,0.0787
bull,2027,organoid_cro_biobank,RoW,13.75,28.944,24.7551,716511.0,358255.0,12.3775,358255.0,0.0794,24166.0,0.8349,5317.0,3190.0,0.1102
bull,2027,clinical_dx_pdo,US,4900.0,48.24,12.25,590940.0,265923.0,5.5125,265923.0,0.0937,21179.0,0.439,4659.0,2796.0,0.058
bull,2027,clinical_dx_pdo,EU,2940.0,48.24,7.35,354564.0,159554.0,3.3075,159554.0,0.0937,12707.0,0.2634,2796.0,1677.0,0.0348
bull,2027,clinical_dx_pdo,China,8820.0,21.298,22.05,469620.0,211329.0,9.9225,211329.0,0.0937,16831.0,0.7902,3703.0,2222.0,0.1043
bull,2027,clinical_dx_pdo,Japan,1176.0,45.828,2.94,134734.0,60630.0,1.323,60630.0,0.0937,4829.0,0.1054,1062.0,637.0,0.0139
bull,2027,clinical_dx_pdo,Korea,980.0,43.416,2.45,106369.0,47866.0,1.1025,47866.0,0.0937,3812.0,0.0878,839.0,503.0,0.0116
bull,2027,clinical_dx_pdo,RoW,784.0,38.592,1.96,75640.0,34038.0,0.882,34038.0,0.0937,2711.0,0.0702,596.0,358.0,0.0093
bull,2027,regenerative_gmp,US,2.72,117.43,0.5445,63941.0,63941.0,0.5445,63941.0,0.6094,33119.0,0.282,13248.0,7949.0,0.0677
bull,2027,regenerative_gmp,EU,2.18,117.43,0.4356,51153.0,51153.0,0.4356,51153.0,0.6094,26495.0,0.2256,10598.0,6359.0,0.0542
bull,2027,regenerative_gmp,China,1.09,51.845,0.2178,11292.0,11292.0,0.2178,11292.0,0.6094,5849.0,0.1128,2340.0,1404.0,0.0271
bull,2027,regenerative_gmp,Japan,4.36,111.558,0.8712,97190.0,97190.0,0.8712,97190.0,0.6094,50341.0,0.4513,20137.0,12082.0,0.1083
bull,2027,regenerative_gmp,Korea,0.54,105.687,0.1089,11509.0,11509.0,0.1089,11509.0,0.6094,5961.0,0.0564,2385.0,1431.0,0.0135
bull,2027,regenerative_gmp,RoW,0.0,93.944,0.0,0.0,0.0,0.0,0.0,0.6094,0.0,0.0,0.0,0.0,0.0
bull,2028,academic_ruo,US,1614.58,48.24,209.8951,10125338.0,6176456.0,128.036,6176456.0,0.2464,1293749.0,26.819,284625.0,170775.0,3.5401
bull,2028,academic_ruo,EU,1780.32,48.24,231.4421,11164766.0,6810507.0,141.1797,6810507.0,0.2464,1426561.0,29.5722,313843.0,188306.0,3.9035
bull,2028,academic_ruo,China,2306.54,21.298,299.8501,6386195.0,3895579.0,182.9086,3895579.0,0.2464,815986.0,38.3129,179517.0,107710.0,5.0573
bull,2028,academic_ruo,Japan,372.06,45.828,48.3678,2216599.0,1352125.0,29.5043,1352125.0,0.2464,283222.0,6.1801,62309.0,37385.0,0.8158
bull,2028,academic_ruo,Korea,333.81,43.416,43.3954,1884054.0,1149273.0,26.4712,1149273.0,0.2464,240732.0,5.5448,52961.0,31777.0,0.7319
bull,2028,academic_ruo,RoW,1349.15,38.592,175.3897,6768639.0,4128870.0,106.9877,4128870.0,0.2464,864852.0,22.4101,190268.0,114161.0,2.9581
bull,2028,pharma_preclinical_nam,US,1368.63,41.004,451.6471,18519338.0,10185636.0,248.4059,10185636.0,0.3289,2847799.0,69.4517,626516.0,375909.0,9.1676
bull,2028,pharma_preclinical_nam,EU,760.35,41.004,250.9151,10288521.0,5658687.0,138.0033,5658687.0,0.3289,1582110.0,38.5843,348064.0,208839.0,5.0931
bull,2028,pharma_preclinical_nam,China,456.21,18.103,150.549,2725429.0,1498986.0,82.802,1498986.0,0.3289,419101.0,23.1506,92202.0,55321.0,3.0559
bull,2028,pharma_preclinical_nam,Japan,212.9,38.954,70.2562,2736747.0,1505211.0,38.6409,1505211.0,0.3289,420841.0,10.8036,92585.0,55551.0,1.4261
bull,2028,pharma_preclinical_nam,Korea,91.24,36.904,30.1098,1111160.0,611138.0,16.5604,611138.0,0.3289,170868.0,4.6301,37591.0,22555.0,0.6112
bull,2028,pharma_preclinical_nam,RoW,152.07,32.803,50.183,1646163.0,905390.0,27.6007,905390.0,0.3289,253138.0,7.7169,55690.0,33414.0,1.0186
bull,2028,organoid_cro_biobank,US,95.88,36.18,172.5782,6243879.0,3121940.0,86.2891,3121940.0,0.1166,309537.0,8.5555,68098.0,40859.0,1.1293
bull,2028,organoid_cro_biobank,EU,47.94,36.18,86.2891,3121940.0,1560970.0,43.1445,1560970.0,0.1166,154768.0,4.2777,34049.0,20429.0,0.5647
bull,2028,organoid_cro_biobank,China,52.73,15.973,94.918,1516170.0,758085.0,47.459,758085.0,0.1166,75163.0,4.7055,16536.0,9922.0,0.6211
bull,2028,organoid_cro_biobank,Japan,14.38,34.371,25.8867,889753.0,444876.0,12.9434,444876.0,0.1166,44109.0,1.2833,9704.0,5822.0,0.1694
bull,2028,organoid_cro_biobank,Korea,11.98,32.562,21.5723,702436.0,351218.0,10.7861,351218.0,0.1166,34823.0,1.0694,7661.0,4597.0,0.1412
bull,2028,organoid_cro_biobank,RoW,16.78,28.944,30.2012,874143.0,437072.0,15.1006,437072.0,0.1166,43335.0,1.4972,9534.0,5720.0,0.1976
bull,2028,clinical_dx_pdo,US,6860.0,48.24,17.15,827316.0,372292.0,7.7175,372292.0,0.1372,43416.0,0.9,9552.0,5731.0,0.1188
